# New slice
36 32
36 33
36 33
37 32
38 32
38 32
39 32
38 31
39 31
38 31
39 31
38 30
39 30
38 30
38 31
39 31
38 30
39 30
38 30
38 30
39 30
38 30
38 31
# New slice
7 33
8 33
9 33
10 33
9 33
9 32
10 32
10 32
9 33
10 33
9 34
10 34
10 35
9 35
10 35
11 35
10 35
9 35
9 36
9 36
8 35
9 35
9 34
9 34
9 34
10 34
9 34
9 34
10 34
9 34
10 34
10 35
9 35
10 35
9 35
9 34
9 34
9 34
9 33
10 33
# New slice
31 6
32 5
33 5
34 5
35 5
35 4
34 5
35 5
34 5
34 4
33 5
33 6
34 5
34 4
34 5
34 5
35 5
34 5
34 4
35 4
34 5
34 6
34 7
34 7
34 7
35 7
34 6
34 6
35 6
34 5
35 5
34 5
34 5
33 5
34 5
35 5
35 5
34 5
35 5
34 5
# New slice
17 29
16 29
16 29
15 30
14 31
13 31
12 32
11 32
10 32
11 32
11 32
11 32
10 33
9 34
10 34
9 34
10 34
10 34
10 34
9 34
9 34
9 33
10 33
9 34
10 34
10 34
9 34
9 33
10 33
9 34
8 34
9 34
10 34
10 35
10 35
10 35
9 35
9 34
9 34
10 34
# New slice
41 25
40 26
39 27
39 28
38 28
39 28
38 28
39 28
38 28
39 28
38 28
39 28
38 28
39 28
38 28
39 28
38 28
39 28
39 29
38 29
39 29
38 29
39 29
39 28
38 28
38 28
38 27
39 27
38 27
39 27
38 28
38 29
39 29
38 29
39 29
38 29
38 30
39 30
39 29
38 29
# New slice
8 6
8 7
8 6
9 6
10 6
10 6
9 6
10 6
9 6
9 7
8 6
8 5
8 6
9 6
10 6
9 5
10 5
10 6
10 5
9 5
10 5
10 5
10 6
9 6
10 6
9 5
10 5
10 5
10 4
9 4
9 3
10 3
9 4
9 4
10 4
9 4
10 4
9 4
10 4
9 4
# New slice
9 15
9 14
8 14
7 15
6 16
5 16
4 17
3 18
2 19
2 19
1 19
0 19
0 20
0 21
0 22
1 22
0 22
1 22
1 22
0 21
1 21
0 20
0 19
0 20
1 20
1 21
0 20
1 20
0 20
1 20
1 20
0 20
0 20
1 20
1 20
0 19
1 19
0 19
1 19
0 19
# New slice
19 44
18 43
17 42
17 42
16 41
15 40
14 39
13 38
12 37
11 36
10 35
9 35
9 35
8 35
9 35
10 35
10 34
10 34
9 34
10 34
10 33
9 34
10 34
10 35
9 35
10 35
10 35
9 35
10 35
10 36
9 35
10 35
9 35
9 36
9 35
10 35
9 35
9 34
10 34
9 34
# New slice
14 30
13 30
12 31
11 32
10 33
9 34
10 34
9 34
10 34
9 34
9 34
10 34
9 34
9 33
10 33
9 34
10 34
9 34
10 34
9 34
9 33
9 33
9 33
10 33
9 34
10 34
9 34
10 34
9 34
9 33
10 33
9 33
9 32
10 32
9 33
10 33
9 33
10 33
9 33
10 33
# New slice
48 26
47 26
46 26
45 27
44 27
43 28
42 29
41 29
40 29
40 30
40 31
39 30
38 30
39 30
38 30
39 30
38 30
39 30
39 30
39 31
38 30
39 30
39 29
38 29
39 29
38 29
39 29
39 29
38 29
38 29
38 28
39 28
40 28
39 28
38 29
37 29
37 30
38 30
38 31
39 31
# New slice
39 16
38 16
37 16
36 15
36 15
35 14
34 13
34 12
35 12
34 11
35 10
34 9
35 8
34 7
35 6
34 5
35 5
36 5
35 5
34 5
35 5
34 5
35 5
34 5
34 5
35 5
34 5
35 5
35 5
34 5
35 5
34 4
34 5
35 5
35 4
34 5
34 4
34 5
35 5
34 5
# New slice
9 22
8 21
7 21
6 21
6 21
5 21
4 21
3 21
2 21
1 20
0 20
1 20
1 19
1 20
0 20
1 20
0 20
1 20
0 20
0 20
1 20
0 20
1 20
1 21
1 22
0 21
0 20
1 20
0 20
1 20
2 20
1 20
1 21
0 20
1 20
1 21
0 20
1 20
0 20
0 19
# New slice
7 21
6 21
6 21
5 21
5 21
5 21
4 21
3 21
3 20
2 20
1 20
0 19
0 19
0 19
1 19
1 20
1 20
0 20
1 20
0 20
1 20
1 19
0 19
1 19
0 19
1 19
0 19
1 19
0 20
1 20
0 20
1 20
1 21
0 21
1 21
0 20
1 20
0 20
0 21
1 21
# New slice
29 19
28 18
28 18
27 17
26 16
25 16
24 15
23 15
23 14
23 14
22 14
22 14
21 14
21 14
20 14
20 14
20 15
19 15
19 16
20 16
19 15
20 15
19 15
20 15
19 15
20 15
19 15
20 15
19 15
19 15
19 14
20 14
19 14
20 14
20 14
19 14
19 13
20 13
19 14
20 14
# New slice
29 31
30 31
30 31
30 31
30 30
30 29
31 29
32 29
33 29
33 30
34 30
35 30
36 30
37 30
38 30
39 30
38 30
39 30
38 30
39 30
38 30
39 30
38 30
38 30
39 30
38 30
38 30
38 29
39 29
38 29
39 29
38 29
39 29
38 29
39 29
38 29
38 28
39 28
39 28
38 28
# New slice
6 41
5 40
6 39
7 38
8 37
9 36
8 35
9 35
9 35
9 34
9 33
9 33
10 33
9 34
10 34
9 34
10 34
9 34
9 33
9 33
10 33
9 33
10 33
9 33
10 33
9 34
10 34
9 34
10 34
9 34
10 34
9 34
10 34
9 34
10 34
9 34
10 34
9 34
10 34
10 35
# New slice
42 45
41 44
40 43
39 42
38 41
37 40
37 39
36 38
36 38
35 37
36 36
36 35
37 34
37 34
37 34
38 33
37 32
38 32
37 31
38 31
38 31
39 31
38 30
38 30
39 30
39 29
38 29
39 29
39 28
39 29
38 29
39 29
39 29
39 28
38 28
39 28
38 28
39 28
38 28
39 28
# New slice
0 43
1 43
0 43
1 43
1 43
0 42
0 41
1 41
0 40
1 40
2 40
3 40
4 40
5 40
6 40
7 39
8 39
8 38
9 37
8 36
9 36
8 35
9 35
10 35
9 35
10 35
10 34
9 34
10 34
9 34
10 34
9 34
10 34
9 34
10 34
10 33
10 33
9 34
9 34
10 34
# New slice
1 11
0 11
1 11
0 11
0 10
1 10
0 10
1 10
0 10
1 10
1 11
0 11
1 11
0 11
1 11
0 11
1 11
0 11
1 11
0 11
1 11
0 11
0 11
1 11
0 11
1 11
0 11
1 11
0 11
1 11
0 11
1 11
0 11
1 11
0 11
1 11
0 11
0 10
0 9
1 9
# New slice
14 48
13 47
12 46
11 45
10 44
10 43
9 42
9 42
9 42
8 41
7 40
6 39
7 38
8 37
9 36
8 35
8 35
9 35
10 35
9 35
10 35
9 35
10 35
10 36
9 36
8 35
9 35
9 34
9 35
10 35
9 35
10 35
9 35
9 35
10 35
9 35
9 34
10 34
9 34
9 34
# New slice
23 41
22 40
21 39
21 39
20 38
20 38
19 38
18 37
17 36
16 36
15 35
15 34
14 34
13 34
13 35
13 36
12 35
11 35
10 34
10 35
10 34
9 34
10 34
9 35
9 36
8 35
9 35
9 35
10 35
9 35
10 35
9 35
9 34
9 35
10 35
9 35
9 34
10 34
9 34
10 34
# New slice
32 23
31 22
30 21
29 20
29 20
29 20
28 19
27 18
26 17
25 16
25 16
24 15
23 15
22 15
21 15
20 15
20 15
20 15
19 15
19 16
19 16
20 16
19 15
20 15
19 15
20 15
20 14
19 14
20 14
19 14
20 14
19 14
20 14
19 14
20 14
20 14
20 13
19 14
20 14
20 14
# New slice
12 8
11 7
10 6
10 6
9 5
9 5
10 5
9 5
10 5
9 5
10 5
9 5
9 6
8 5
9 5
10 5
9 5
10 5
9 5
10 5
10 6
9 5
10 5
9 5
9 6
10 6
10 6
9 5
10 5
9 5
10 5
10 5
9 5
10 5
9 5
9 6
10 6
9 6
10 6
9 5
# New slice
4 5
5 5
6 5
7 5
8 5
9 5
9 5
10 5
10 4
10 5
10 4
9 4
9 3
10 3
9 3
10 3
10 3
9 4
10 4
10 5
10 5
9 5
9 5
10 5
10 6
9 5
10 5
9 5
10 5
10 4
9 4
10 4
10 4
10 4
9 4
10 4
9 4
10 4
10 3
9 4
