# New slice
2 37
2 37
3 36
4 36
5 35
6 34
7 35
8 36
8 37
8 36
8 37
9 36
10 37
10 37
10 38
10 38
10 37
11 38
# New slice
35 42
34 43
33 44
33 45
32 44
31 44
30 45
29 44
28 45
27 44
27 44
26 45
25 44
24 45
23 44
22 45
21 44
20 45
19 44
20 45
# New slice
49 16
49 17
48 17
47 18
46 19
46 19
45 19
44 19
43 20
44 21
43 22
44 22
43 23
42 24
41 25
41 26
40 27
39 28
40 29
40 29
# New slice
13 17
12 18
11 19
10 20
9 20
8 19
7 19
7 20
7 20
6 19
5 19
4 20
4 20
3 21
2 21
1 22
0 23
1 23
0 24
1 24
# New slice
42 2
43 2
44 2
45 3
44 4
44 5
45 6
44 7
45 7
44 8
45 9
46 10
45 11
44 12
44 13
45 14
45 15
45 16
46 17
45 18
# New slice
25 31
24 32
24 33
23 34
23 34
23 34
22 35
21 36
20 37
19 37
18 38
17 39
18 40
18 40
19 41
20 42
20 43
19 44
20 45
19 44
# New slice
7 28
6 27
5 26
4 25
3 24
3 24
2 23
2 23
2 24
2 24
2 25
1 24
0 25
1 25
0 24
1 24
1 25
1 24
0 25
1 25
# New slice
38 21
39 22
40 23
41 24
40 25
41 25
41 25
40 26
39 27
40 28
39 29
40 30
39 31
39 32
39 33
39 33
39 33
40 34
39 35
40 34
# New slice
32 19
33 20
34 21
35 22
35 23
36 24
37 25
38 26
39 27
40 28
39 29
40 29
40 29
39 29
39 30
40 31
39 32
40 32
40 33
39 34
# New slice
16 42
16 43
17 44
18 43
19 44
20 45
19 44
20 44
19 44
20 45
20 44
21 45
20 44
19 44
20 45
19 44
20 45
19 45
20 44
20 44
# New slice
18 29
18 30
17 30
16 31
15 32
14 33
15 34
14 34
14 35
15 36
14 37
14 37
15 38
16 39
17 40
18 41
19 42
20 43
19 44
19 45
# New slice
34 45
33 45
33 45
32 44
31 45
30 44
29 45
28 44
27 45
26 44
25 45
24 45
23 44
22 45
21 44
20 45
19 45
20 44
19 44
20 45
# New slice
9 23
8 22
7 21
6 20
6 19
6 19
7 19
7 19
6 20
5 20
5 21
4 20
3 21
2 22
1 23
0 24
1 24
0 25
1 25
0 24
# New slice
48 13
47 14
47 15
46 16
46 16
45 17
44 18
44 18
44 19
43 20
44 21
44 22
44 22
43 23
42 24
41 25
40 26
39 27
40 28
39 29
# New slice
10 37
10 37
10 38
11 37
12 38
13 39
14 40
15 41
16 42
16 43
17 43
18 43
19 43
18 44
19 44
20 45
19 44
20 45
19 45
20 45
# New slice
6 17
6 17
5 18
5 18
5 18
5 19
4 20
4 21
3 22
2 23
1 24
0 24
0 24
1 24
0 24
1 24
0 25
0 26
1 26
0 26
# New slice
4 9
4 9
5 10
6 11
7 12
7 13
8 14
7 15
6 16
5 17
6 18
5 18
5 19
4 19
4 20
3 21
2 22
1 23
0 24
1 24
# New slice
11 41
11 40
12 39
13 40
13 41
14 42
15 43
15 43
16 44
17 43
17 43
18 44
19 44
20 45
19 44
20 45
20 45
19 44
20 45
19 45
# New slice
6 20
5 20
4 21
3 22
2 23
1 24
0 25
1 25
0 24
0 24
1 24
2 24
1 25
0 24
1 24
1 24
1 24
0 25
0 26
1 26
# New slice
6 32
5 31
5 30
4 29
3 28
2 27
1 27
1 26
0 25
1 25
0 25
1 25
1 25
1 24
0 25
0 25
0 24
1 24
0 25
1 25
# New slice
49 9
48 9
47 10
46 10
45 10
44 11
45 12
45 12
44 13
45 14
45 14
44 15
44 16
45 17
44 18
44 19
43 20
44 21
43 22
44 23
# New slice
11 44
11 43
12 42
13 41
14 42
15 43
16 43
17 44
17 43
18 44
19 45
20 44
21 45
20 44
19 45
20 44
19 44
19 45
20 45
19 44
# New slice
13 47
14 46
15 45
16 44
17 43
18 44
19 44
20 45
19 44
20 45
21 44
20 45
19 44
20 45
20 44
20 44
19 44
20 45
19 45
20 44
# New slice
40 17
41 18
41 19
42 20
42 20
43 21
44 22
43 23
42 23
41 24
40 25
41 26
40 27
39 28
40 29
39 30
38 30
39 31
38 32
39 33
# New slice
14 17
14 18
14 18
14 19
13 18
12 19
11 20
10 19
9 20
8 19
8 20
8 19
7 20
7 19
6 20
5 20
4 21
4 22
3 23
2 24
# New slice
3 25
2 25
2 25
1 24
0 25
0 24
1 24
1 25
0 24
1 24
0 25
1 25
0 24
1 24
0 25
0 24
1 24
0 25
1 25
0 24
# New slice
4 0
4 1
5 2
6 3
7 3
8 4
8 5
9 6
9 6
10 7
9 7
10 8
9 9
8 10
9 11
9 12
8 12
8 12
7 12
8 13
# New slice
26 33
25 34
24 35
23 36
23 37
22 38
21 39
20 40
19 41
20 42
19 43
20 43
19 44
20 45
20 44
20 45
20 44
19 44
20 45
20 44
# New slice
35 28
36 29
36 29
37 30
38 31
38 31
39 32
40 33
39 33
40 33
39 34
38 34
39 35
40 34
40 34
39 35
40 34
39 34
40 35
41 34
# New slice
43 16
44 17
44 17
43 18
44 19
43 20
43 21
44 21
43 22
44 23
43 24
42 25
41 26
40 27
39 28
40 29
39 30
39 31
40 32
39 33
# New slice
13 7
12 8
11 9
10 10
10 10
9 11
8 11
8 11
7 12
8 13
7 14
6 15
5 15
5 15
6 16
6 17
5 18
5 19
5 19
4 20
# New slice
15 49
14 49
15 49
15 49
16 49
16 49
16 48
17 47
18 46
19 45
19 45
20 45
19 44
20 45
19 44
20 45
19 44
20 45
19 44
20 45
# New slice
20 27
19 28
18 29
17 30
16 31
16 32
15 33
14 34
15 35
14 36
15 37
16 38
16 39
17 40
18 41
19 42
20 43
19 44
20 45
19 45
# New slice
7 34
8 35
9 36
10 37
10 38
11 37
12 38
13 39
14 40
15 41
16 42
17 43
18 43
18 43
18 43
18 44
19 44
20 45
19 44
20 45
# New slice
2 48
3 47
4 47
5 47
5 47
5 47
6 46
7 45
8 44
9 43
10 42
11 41
12 40
13 39
14 40
15 41
15 42
16 43
16 44
17 43
# New slice
16 8
16 8
15 9
15 9
14 10
13 11
12 12
11 12
11 13
10 14
9 15
8 16
7 17
6 17
5 18
6 18
5 19
4 20
4 21
3 22
# New slice
28 44
27 43
27 44
26 45
25 44
24 43
23 44
22 45
21 44
21 45
20 44
19 45
20 45
19 44
20 44
19 44
20 45
19 44
20 45
19 44
# New slice
21 44
20 45
19 44
20 45
20 45
20 45
20 45
20 45
20 44
19 44
20 45
19 45
20 44
19 44
20 45
19 45
20 44
19 45
20 44
19 44
# New slice
30 3
30 3
29 4
28 5
27 6
26 7
25 8
24 9
23 10
22 11
21 12
20 13
19 13
18 14
17 15
16 16
15 17
15 17
14 18
13 19
# New slice
36 44
35 45
34 44
34 45
34 44
33 44
32 45
32 44
31 45
30 44
29 45
28 44
27 45
27 45
26 44
25 45
25 44
24 43
23 42
22 43
# New slice
1 29
2 28
1 27
1 26
0 25
1 25
0 24
1 24
0 25
1 25
1 24
1 25
0 24
1 24
0 24
0 23
1 23
0 24
0 24
1 24
# New slice
1 8
1 8
2 9
3 10
4 11
5 12
6 13
7 14
7 15
6 16
7 17
6 18
5 18
5 19
5 20
4 21
3 21
2 21
1 22
0 23
# New slice
1 46
1 45
2 44
3 43
4 42
5 42
6 41
6 40
7 39
8 38
8 38
9 37
10 36
11 37
12 38
13 38
14 39
14 39
15 40
16 41
# New slice
31 12
30 13
29 14
28 15
27 16
26 17
25 17
24 18
24 18
23 19
22 20
21 21
20 22
19 23
19 23
19 22
18 22
17 21
16 20
16 20
# New slice
31 21
32 22
33 23
34 24
35 25
36 26
37 27
37 28
38 29
38 30
39 31
39 32
39 32
39 33
39 33
40 34
40 35
39 34
39 35
40 34
# New slice
20 20
20 21
19 22
18 21
17 20
16 19
15 20
14 19
13 20
12 20
11 19
11 20
10 19
10 20
9 20
9 20
8 19
7 20
7 19
6 20
# New slice
19 47
19 46
20 45
19 44
20 45
19 44
20 45
19 45
20 44
19 44
20 45
19 44
20 45
19 45
20 44
19 44
19 45
20 44
19 44
19 44
# New slice
37 24
38 24
39 25
40 26
40 26
39 27
40 28
41 29
40 29
39 30
40 31
39 32
39 33
40 34
40 35
39 35
39 36
38 36
39 35
39 35
# New slice
9 26
8 25
7 24
6 23
5 22
4 21
3 22
2 23
1 24
0 25
1 25
1 24
0 25
1 25
0 24
1 24
0 25
1 25
0 24
1 24
# New slice
41 4
42 5
43 5
43 5
43 5
44 6
45 7
44 8
45 9
44 10
44 10
43 11
44 12
44 12
45 13
44 14
45 15
44 16
44 16
45 17
# New slice
35 46
34 46
34 45
33 44
32 45
32 45
31 44
30 45
29 44
28 45
27 44
26 45
26 45
25 44
24 43
23 44
22 43
22 44
21 45
21 45
# New slice
43 22
44 23
43 24
42 25
41 26
40 27
39 28
40 29
40 29
39 30
40 31
39 32
38 32
38 33
39 34
39 35
40 34
39 35
40 34
39 35
# New slice
0 49
0 48
1 47
2 46
3 45
4 44
5 43
6 42
7 41
7 41
8 40
9 39
10 38
11 37
12 38
13 39
14 40
15 41
16 42
16 43
# New slice
25 12
24 13
23 14
22 14
21 15
20 15
19 16
18 17
17 17
16 18
16 19
15 20
14 19
13 19
13 19
13 20
13 19
12 20
11 19
10 20
# New slice
32 36
31 37
30 38
29 39
28 40
27 41
26 42
25 43
24 44
23 43
22 44
21 44
20 44
20 43
19 44
20 45
19 45
20 44
19 44
20 45
# New slice
28 0
28 1
27 2
26 3
25 3
24 4
24 5
23 6
22 7
21 8
20 9
19 10
19 10
18 11
17 12
16 13
15 14
14 14
13 15
12 15
# New slice
31 42
30 42
29 42
29 42
29 43
28 44
27 44
26 45
26 44
25 45
24 44
23 43
22 44
21 44
21 45
20 44
20 44
19 44
20 45
19 45
# New slice
27 49
28 49
28 48
27 47
26 46
25 45
24 44
23 43
22 44
21 44
21 45
21 45
20 44
19 44
20 45
20 44
20 45
19 44
19 45
20 44
# New slice
10 15
9 16
8 17
7 18
7 19
6 20
5 20
5 21
4 20
3 21
3 22
2 23
1 24
0 24
0 24
1 24
0 25
1 25
0 25
1 25
# New slice
3 31
2 31
1 30
1 30
2 29
1 28
0 28
0 27
1 27
0 26
0 27
1 27
0 26
0 25
0 24
0 24
0 23
1 23
0 24
1 24
# New slice
1 20
2 20
3 21
3 21
2 22
1 23
0 23
1 23
0 24
0 24
1 24
0 25
1 25
0 24
1 24
0 25
1 25
1 25
0 24
1 24
# New slice
15 15
14 16
13 17
12 18
11 19
10 20
9 20
8 19
7 20
6 19
5 20
4 21
3 22
2 23
1 24
0 25
0 26
0 25
1 25
0 26
# New slice
25 30
24 31
23 32
22 33
21 34
20 35
19 36
18 37
17 38
18 39
19 40
20 41
19 42
20 43
19 44
20 44
19 44
20 45
20 44
19 44
# New slice
10 27
10 26
10 25
9 24
8 23
7 22
7 22
7 21
6 20
5 20
4 21
4 21
4 22
3 22
2 23
1 24
0 25
1 25
0 24
1 24
# New slice
47 39
46 38
45 37
44 36
43 35
42 34
41 35
40 34
39 35
40 35
40 34
39 34
40 35
39 34
38 34
39 35
40 34
39 35
40 34
39 35
# New slice
6 29
5 28
4 27
3 26
3 25
2 24
1 25
0 24
1 24
0 25
1 25
0 25
0 26
1 26
0 25
1 25
0 24
0 23
0 24
1 24
# New slice
38 49
37 48
36 47
35 46
34 45
33 44
32 45
31 44
30 45
29 45
29 45
28 44
27 45
27 44
27 43
27 43
27 44
26 45
25 44
25 43
